"city","city_ibge_code","date","epidemiological_week","estimated_population","estimated_population_2019","is_last","is_repeated","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","last_available_date","last_available_death_rate","last_available_deaths","order_for_place","state","new_confirmed","new_deaths"
"Macapá",1600303,2020-10-31,44,512902,503327,FALSE,TRUE,19963,3892.16653,2020-10-30,0.0259,518,226,"AP",0,0
"Macapá",1600303,2020-11-01,45,512902,503327,FALSE,FALSE,20292,3956.31134,2020-11-01,0.0256,519,227,"AP",329,1
"Macapá",1600303,2020-11-02,45,512902,503327,TRUE,FALSE,20375,3972.49377,2020-11-02,0.0255,520,228,"AP",83,1
"Macapá",1600303,2020-11-03,45,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,229,"AP",0,0
"Macapá",1600303,2020-11-04,45,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,230,"AP",0,0
"Macapá",1600303,2020-11-05,45,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,231,"AP",0,0
"Macapá",1600303,2020-11-06,45,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,232,"AP",0,0
"Macapá",1600303,2020-11-07,45,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,233,"AP",0,0
"Macapá",1600303,2020-11-08,46,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,234,"AP",0,0
"Macapá",1600303,2020-11-09,46,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,235,"AP",0,0
"Macapá",1600303,2020-11-10,46,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,236,"AP",0,0
"Macapá",1600303,2020-11-11,46,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,237,"AP",0,0
"Macapá",1600303,2020-11-12,46,512902,503327,FALSE,TRUE,20375,3972.49377,2020-11-02,0.0255,520,238,"AP",0,0
